,file,flines,full_path,no_characters,no_lines,no_tokens,prog_lang,round,solution,task,username,year
10,A.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'A-large'
 NUM_PROCESSES = 4
 
 def parse(inp):
 	n, k = (int(x) for x in inp.readline().split())
 	board = tuple(inp.readline().rstrip() for _ in xrange(n))
 	return board, k
 
 def rotate(board):
 	# Instead of rotating the board clockwise, we rotate gravity
 	# counter-clockwise.
 	n = len(board)
 	return tuple(
 		line.replace('.', '').zfill(n)
 		for line in board
 		)
 
 def findChain(board, length):
 	n = len(board)
 	winners = set()
 
 	def followVector(x, y, dx, dy):
 		prev = None
 		count = None
 		while 0 <= x < n and 0 <= y < n:
 			piece = board[y][x]
 			if piece == prev:
 				count += 1
 			else:
 				prev = piece
 				count = 1
 			if count == length:
 				winners.add(piece)
 			x += dx
 			y += dy
 
 	for x in xrange(n):
 		followVector(x, 0, 0, 1)
 		followVector(x, 0, 1, 1)
 		followVector(x, n - 1, 1, -1)
 	for y in xrange(n):
 		followVector(0, y, 1, 0)
 		followVector(0, y, 1, 1)
 		followVector(n - 1, y, -1, 1)
 
 	return winners
 
 def solve(board, k):
 	rotatedBoard = rotate(board)
 	if False:
 		for line in board:
 			print line
 		print
 		for line in rotatedBoard:
 			print line
 		print '---'
 	winners = findChain(rotatedBoard, k)
 	if 'R' in winners and 'B' in winners:
 		return 'Both'
 	elif 'R' not in winners and 'B' in winners:
 		return 'Blue'
 	elif 'R' in winners and 'B' not in winners:
 		return 'Red'
 	else:
 		return 'Neither'
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/544101/mth/567116/1/extracted/A.py,2035,91,289,Python,544101,1,567116,mth,2010
11,A.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'A-small-attempt0'
 NUM_PROCESSES = 0
 
 def parse(inp):
 	n, k = (int(x) for x in inp.readline().split())
 	board = tuple(inp.readline().rstrip() for _ in xrange(n))
 	return board, k
 
 def rotate(board):
 	# Instead of rotating the board clockwise, we rotate gravity
 	# counter-clockwise.
 	n = len(board)
 	return tuple(
 		line.replace('.', '').zfill(n)
 		for line in board
 		)
 
 def findChain(board, length):
 	n = len(board)
 	winners = set()
 
 	def followVector(x, y, dx, dy):
 		prev = None
 		count = None
 		while 0 <= x < n and 0 <= y < n:
 			piece = board[y][x]
 			if piece == prev:
 				count += 1
 			else:
 				prev = piece
 				count = 1
 			if count == length:
 				winners.add(piece)
 			x += dx
 			y += dy
 
 	for x in xrange(n):
 		followVector(x, 0, 0, 1)
 		followVector(x, 0, 1, 1)
 		followVector(x, n - 1, 1, -1)
 	for y in xrange(n):
 		followVector(0, y, 1, 0)
 		followVector(0, y, 1, 1)
 		followVector(n - 1, y, -1, 1)
 
 	return winners
 
 def solve(board, k):
 	rotatedBoard = rotate(board)
 	if False:
 		for line in board:
 			print line
 		print
 		for line in rotatedBoard:
 			print line
 		print '---'
 	winners = findChain(rotatedBoard, k)
 	if 'R' in winners and 'B' in winners:
 		return 'Both'
 	elif 'R' not in winners and 'B' in winners:
 		return 'Blue'
 	elif 'R' in winners and 'B' not in winners:
 		return 'Red'
 	else:
 		return 'Neither'
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/544101/mth/567116/0/extracted/A.py,2044,91,289,Python,544101,0,567116,mth,2010
12,B.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'B-large'
 NUM_PROCESSES = 4
 
 from itertools import izip
 
 def parse(inp):
 	delCost, insCost, threshold, length = (
 		int(x) for x in inp.readline().split()
 		)
 	pixels = tuple(
 		int(x) for x in inp.readline().split()
 		)
 	assert len(pixels) == length
 	#pixelStr = ''.join(chr(pixel) for pixel in pixels)
 	return pixels, delCost, insCost, threshold
 
 def solve(pixels, delCost, insCost, threshold):
 	# Deleting everything is cheaper than this.
 	infinity = delCost * len(pixels) + 1
 	# best[i] = cumulative cost to get to previous pixel value i,
 	#           where the sequence up to now is smooth
 	best = [0] * 256
 	newBest = [None] * 256
 	for pixel in pixels:
 		#print pixel, best
 		for newValue in xrange(256):
 			# When using the previous value, the cost depends on the delta.
 			lo = max(0, newValue - threshold)
 			hi = min(255, newValue + threshold)
 			changeSum = min(best[lo : hi + 1]) + abs(newValue - pixel)
 
 			# When inserting we have to create a transition sequence that
 			# is smooth. The result value is the value of the input pixel.
 			# There is no point in using inserts if threshold is 0.
 			if newValue == pixel and threshold != 0:
 				insSum = min(
 					oldCost + insCost * max(
 						0, (abs(newValue - oldValue) - 1) / threshold
 						)
 					for oldValue, oldCost in enumerate(best)
 					)
 			else:
 				insSum = infinity
 
 			# When deleting we skip this pixel, so we're still at the same
 			# pixel value as before.
 			delSum = best[newValue] + delCost
 
 			newBest[newValue] = min(delSum, insSum, changeSum)
 		best, newBest = newBest, best
 	# End pixel value doesn't matter; pick cheapest.
 	return min(best)
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/544101/mth/566101/1/extracted/B.py,2327,78,336,Python,544101,1,566101,mth,2010
13,B.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'B-small-attempt0'
 NUM_PROCESSES = 0
 
 from itertools import izip
 
 def parse(inp):
 	delCost, insCost, threshold, length = (
 		int(x) for x in inp.readline().split()
 		)
 	pixels = tuple(
 		int(x) for x in inp.readline().split()
 		)
 	assert len(pixels) == length
 	#pixelStr = ''.join(chr(pixel) for pixel in pixels)
 	return pixels, delCost, insCost, threshold
 
 def solve(pixels, delCost, insCost, threshold):
 	# Deleting everything is cheaper than this.
 	infinity = delCost * len(pixels) + 1
 	# best[i] = cumulative cost to get to previous pixel value i,
 	#           where the sequence up to now is smooth
 	best = [0] * 256
 	for pixel in pixels:
 		#print pixel, best
 		# When deleting we skip this pixel, so we're still at the same
 		# pixel value as before.
 		delBest = [cost + delCost for cost in best]
 		# When inserting we have to create a transition sequence that is smooth.
 		# The result value is the value of the input pixel.
 		insBest = [infinity] * 256
 		cost = infinity
 		for oldValue in xrange(256):
 			delta = abs(pixel - oldValue)
 			if threshold == 0:
 				if delta == 0:
 					numInserts = 0
 				else:
 					continue
 			else:
 				numInserts = max(0, (delta - 1) / threshold)
 			cost = min(cost, best[oldValue] + insCost * numInserts)
 		insBest[pixel] = cost
 		# When using the previous value, the cost depends on the delta.
 		changeBest = [None] * 256
 		for newValue in xrange(256):
 			cost = infinity
 			for oldValue in xrange(256):
 				if abs(oldValue - newValue) <= threshold:
 					# Transition is smooth.
 					cost = min(cost, best[oldValue] + abs(newValue - pixel))
 			changeBest[newValue] = cost
 		best = [ min(costs) for costs in izip(insBest, delBest, changeBest) ]
 	# End pixel value doesn't matter; pick cheapest.
 	return min(best)
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/544101/mth/566101/0/extracted/B.py,2452,80,349,Python,544101,0,566101,mth,2010
14,C.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'C-small-attempt0'
 NUM_PROCESSES = 0
 
 def isPure(n, subset):
 	try:
 		while True:
 			n = subset.index(n) + 1
 	except ValueError:
 		return n == 1
 
 def precalc(n):
 	numPure = 0
 	for bits in xrange(1 << (n - 1)):
 		subset = []
 		for i in xrange(2, n + 1):
 			if (bits >> (i - 2)) & 1:
 				subset.append(i)
 		if isPure(n, subset):
 			numPure += 1
 	return numPure
 
 #numPure = tuple(precalc(n) for n in xrange(2, 25 + 1))
 numPure = (1, 2, 3, 5, 8, 14, 24, 43, 77, 140, 256, 472, 874, 1628, 3045, 5719, 10780, 20388, 38674, 73562, 140268, 268066, 513350, 984911)
 
 def parse(inp):
 	n, = (int(x) for x in inp.readline().split())
 	return n,
 
 def solve(n):
 	return numPure[n - 2] % 100003
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/635101/mth/598111/0/extracted/C.py,1352,56,195,Python,635101,0,598111,mth,2010
15,A.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'A-large'
 NUM_PROCESSES = 4
 
 from collections import defaultdict
 
 def emptyTree():
 	return defaultdict(emptyTree)
 
 def insert(tree, path):
 	assert path[0] == ''
 	for name in path[1 : ]:
 		tree = tree[name]
 
 def parse(inp):
 	numExisting, numWanted = (int(x) for x in inp.readline().split())
 	existingTree = emptyTree()
 	for _ in xrange(numExisting):
 		path = inp.readline().rstrip().split('/')
 		insert(existingTree, path)
 	wantedTree = emptyTree()
 	for _ in xrange(numWanted):
 		path = inp.readline().rstrip().split('/')
 		insert(wantedTree, path)
 	return existingTree, wantedTree
 
 def countMissing(existingTree, wantedTree):
 	total = 0
 	for path in wantedTree.iterkeys():
 		if path not in existingTree:
 			total += 1
 		total += countMissing(existingTree[path], wantedTree[path])
 	return total
 
 def solve(existingTree, wantedTree):
 	return countMissing(existingTree, wantedTree)
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/635101/mth/563117/1/extracted/A.py,1559,61,174,Python,635101,1,563117,mth,2010
16,A.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'A-small-attempt0'
 NUM_PROCESSES = 0
 
 from collections import defaultdict
 
 def emptyTree():
 	return defaultdict(emptyTree)
 
 def insert(tree, path):
 	assert path[0] == ''
 	for name in path[1 : ]:
 		tree = tree[name]
 
 def parse(inp):
 	numExisting, numWanted = (int(x) for x in inp.readline().split())
 	existingTree = emptyTree()
 	for _ in xrange(numExisting):
 		path = inp.readline().rstrip().split('/')
 		insert(existingTree, path)
 	wantedTree = emptyTree()
 	for _ in xrange(numWanted):
 		path = inp.readline().rstrip().split('/')
 		insert(wantedTree, path)
 	return existingTree, wantedTree
 
 def countMissing(existingTree, wantedTree):
 	total = 0
 	for path in wantedTree.iterkeys():
 		if path not in existingTree:
 			total += 1
 		total += countMissing(existingTree[path], wantedTree[path])
 	return total
 
 def solve(existingTree, wantedTree):
 	return countMissing(existingTree, wantedTree)
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/635101/mth/563117/0/extracted/A.py,1568,61,174,Python,635101,0,563117,mth,2010
17,B.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'B-large'
 NUM_PROCESSES = 4
 
 from itertools import izip
 
 def parse(inp):
 	numChicks, numArrive, barnDist, endTime = \
 		(int(x) for x in inp.readline().split())
 	startPos = tuple(int(x) for x in inp.readline().split())
 	assert len(startPos) == numChicks
 	speed = tuple(int(x) for x in inp.readline().split())
 	assert len(speed) == numChicks
 	return numArrive, barnDist, endTime, startPos, speed
 
 def solve(numArrive, barnDist, endTime, startPos, speed):
 	# Fast chicks are the ones that will make it to the barn if they are not
 	# held up by slow chicks.
 	fast = tuple(
 		x + v * endTime >= barnDist
 		for x, v in izip(startPos, speed)
 		)
 	#print numArrive, fast
 	target = numArrive
 	numSlow = 0
 	swaps = 0
 	for isFast in reversed(fast):
 		if isFast:
 			swaps += numSlow
 			target -= 1
 			if target == 0:
 				#print swaps
 				return swaps
 		else:
 			numSlow += 1
 	else:
 		return 0 if numArrive == 0 else 'IMPOSSIBLE'
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/635101/mth/542118/1/extracted/B.py,1599,62,219,Python,635101,1,542118,mth,2010
18,B.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'B-small-attempt1'
 NUM_PROCESSES = 0
 
 from itertools import izip
 
 def parse(inp):
 	numChicks, numArrive, barnDist, endTime = \
 		(int(x) for x in inp.readline().split())
 	startPos = tuple(int(x) for x in inp.readline().split())
 	assert len(startPos) == numChicks
 	speed = tuple(int(x) for x in inp.readline().split())
 	assert len(speed) == numChicks
 	return numArrive, barnDist, endTime, startPos, speed
 
 def solve(numArrive, barnDist, endTime, startPos, speed):
 	# Fast chicks are the ones that will make it to the barn if they are not
 	# held up by slow chicks.
 	fast = tuple(
 		x + v * endTime >= barnDist
 		for x, v in izip(startPos, speed)
 		)
 	#print numArrive, fast
 	target = numArrive
 	numSlow = 0
 	swaps = 0
 	for isFast in reversed(fast):
 		if isFast:
 			swaps += numSlow
 			target -= 1
 			if target == 0:
 				#print swaps
 				return swaps
 		else:
 			numSlow += 1
 	else:
 		return 0 if numArrive == 0 else 'IMPOSSIBLE'
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/635101/mth/542118/0/extracted/B.py,1608,62,219,Python,635101,0,542118,mth,2010
19,C2.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'C-large'
 NUM_PROCESSES = 4
 
 def parse(inp):
 	runs, size, numGroups = (int(x) for x in inp.readline().split())
 	groups = [int(x) for x in inp.readline().split()]
 	assert numGroups == len(groups)
 	return runs, size, groups
 
 def solve(runs, size, groups):
 	# Never put non-existant people in the coaster.
 	size = min(size, sum(groups))
 
 	numGroups = len(groups)
 	past = [ None ] * numGroups
 
 	pos = 0
 	money = 0
 	run = 0
 	while run < runs:
 		if past[pos] is None:
 			past[pos] = (run, money)
 		else:
 			pastRun, pastMoney = past[pos]
 			past = [ None ] * numGroups
 			period = run - pastRun
 			cycles = (runs - run) / period
 			if cycles != 0:
 				run += cycles * period
 				money += cycles * (money - pastMoney)
 				continue
 		boarded = 0
 		while True:
 			newBoarded = boarded + groups[pos]
 			if newBoarded > size:
 				break
 			boarded = newBoarded
 			pos = (pos + 1) % numGroups
 		money += boarded
 		run += 1
 
 	return money
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/433101/mth/509101/1/extracted/C2.py,1612,68,230,Python,433101,1,509101,mth,2010
20,C.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'C-small-attempt0'
 NUM_PROCESSES = 4
 
 def parse(inp):
 	runs, size, numGroups = (int(x) for x in inp.readline().split())
 	groups = [int(x) for x in inp.readline().split()]
 	assert numGroups == len(groups)
 	return runs, size, groups
 
 def solve(runs, size, groups):
 	# Never put non-existant people in the coaster.
 	size = min(size, sum(groups))
 
 	numGroups = len(groups)
 	pos = 0
 	money = 0
 	for run in xrange(runs):
 		boarded = 0
 		while True:
 			newBoarded = boarded + groups[pos]
 			if newBoarded > size:
 				break
 			boarded = newBoarded
 			pos = (pos + 1) % numGroups
 		money += boarded
 
 	return money
 
 if __name__ == '__main__':
 	from multiprocessing import Pool
 	pool = Pool(NUM_PROCESSES)
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	results = [
 		pool.apply_async(solve, parse(inp))
 		for _ in range(numCases)
 		]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		out.write('Case #%d: %s\n' % (case + 1, result.get()))
 		out.flush()
 	out.close()
",gcj/2010/433101/mth/509101/0/extracted/C.py,1114,46,145,Python,433101,0,509101,mth,2010
21,B.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'B-large'
 NUM_PROCESSES = 4
 
 def parse(inp):
 	numbers = [int(x) for x in inp.readline().split()]
 	length = numbers[0]
 	assert length == len(numbers) - 1
 	return numbers[1 : ],
 
 def gcd(a, b):
 	'''Returns the greatest common divisor of a and b.
 	'''
 	while a != 0:
 		a, b = b % a, a
 	return b
 
 def solve(events):
 	events = sorted(events)
 	intervals = [
 		events[i + 1] - events[i]
 		for i in xrange(len(events) - 1)
 		]
 	divider = reduce(gcd, intervals, 0)
 	phase = events[0] % divider
 	#print divider, phase, events
 	return 0 if phase == 0 else divider - phase
 
 if __name__ == '__main__':
 	from multiprocessing import Pool
 	pool = Pool(NUM_PROCESSES)
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	results = [
 		pool.apply_async(solve, parse(inp))
 		for _ in range(numCases)
 		]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		out.write('Case #%d: %s\n' % (case + 1, result.get()))
 		out.flush()
 	out.close()
",gcj/2010/433101/mth/506101/1/extracted/B.py,1069,45,152,Python,433101,1,506101,mth,2010
22,B.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'B-small-attempt0'
 NUM_PROCESSES = 4
 
 def parse(inp):
 	numbers = [int(x) for x in inp.readline().split()]
 	length = numbers[0]
 	assert length == len(numbers) - 1
 	return numbers[1 : ],
 
 def gcd(a, b):
 	'''Returns the greatest common divisor of a and b.
 	'''
 	while a != 0:
 		a, b = b % a, a
 	return b
 
 def solve(events):
 	events = sorted(events)
 	intervals = [
 		events[i + 1] - events[i]
 		for i in xrange(len(events) - 1)
 		]
 	divider = reduce(gcd, intervals, 0)
 	phase = events[0] % divider
 	#print divider, phase, events
 	return 0 if phase == 0 else divider - phase
 
 if __name__ == '__main__':
 	from multiprocessing import Pool
 	pool = Pool(NUM_PROCESSES)
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	results = [
 		pool.apply_async(solve, parse(inp))
 		for _ in range(numCases)
 		]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		out.write('Case #%d: %s\n' % (case + 1, result.get()))
 		out.flush()
 	out.close()
",gcj/2010/433101/mth/506101/0/extracted/B.py,1078,45,152,Python,433101,0,506101,mth,2010
23,A.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'A-large'
 NUM_PROCESSES = 4
 
 def parse(inp):
 	length, snaps = (int(x) for x in inp.readline().split())
 	return length, snaps
 
 def solve(length, snaps):
 	allOn = (1 << length) - 1
 	return 'ON' if (snaps & allOn) == allOn else 'OFF'
 
 if __name__ == '__main__':
 	from multiprocessing import Pool
 	pool = Pool(NUM_PROCESSES)
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	results = [
 		pool.apply_async(solve, parse(inp))
 		for _ in range(numCases)
 		]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		out.write('Case #%d: %s\n' % (case + 1, result.get()))
 		out.flush()
 	out.close()
",gcj/2010/433101/mth/502103/1/extracted/A.py,723,29,93,Python,433101,1,502103,mth,2010
24,A.py,"#!/usr/bin/env python
 
 FILE_NAME_BASE = 'A-small-attempt0'
 NUM_PROCESSES = 4
 
 def parse(inp):
 	length, snaps = (int(x) for x in inp.readline().split())
 	return length, snaps
 
 def solve(length, snaps):
 	print length, snaps
 	allOn = (1 << length) - 1
 	return 'ON' if (snaps & allOn) == allOn else 'OFF'
 
 if __name__ == '__main__':
 	from multiprocessing import Pool
 	pool = Pool(NUM_PROCESSES)
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	results = [
 		pool.apply_async(solve, parse(inp))
 		for _ in range(numCases)
 		]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		out.write('Case #%d: %s\n' % (case + 1, result.get()))
 		out.flush()
 	out.close()
",gcj/2010/433101/mth/502103/0/extracted/A.py,754,30,96,Python,433101,0,502103,mth,2010
25,B.py,"#!/usr/bin/env python
 
 #FILE_NAME_BASE = 'B-test1'
 FILE_NAME_BASE = 'B-large'
 NUM_PROCESSES = 4
 
 def parse(inp):
 	numRounds, = (int(x) for x in inp.readline().split())
 	maxMiss = tuple(int(x) for x in inp.readline().split())
 	assert len(maxMiss) == 2 ** numRounds
 	matchPrices = []
 	for i in xrange(numRounds):
 		prices = tuple(int(x) for x in inp.readline().split())
 		assert len(prices) == 2 ** (numRounds - i - 1)
 		matchPrices.append(prices)
 	return numRounds, maxMiss, matchPrices
 
 infinity = 1024 * 100000
 
 def buildTree(numRounds, maxMiss, matchPrices):
 	children = [
 		(None, None, infinity, miss)
 		for miss in maxMiss
 		]
 	for prices in matchPrices:
 		siblings = []
 		for i, price in enumerate(prices):
 			l = children[i * 2]
 			r = children[i * 2 + 1]
 			node = (l, r, price, min(l[3], r[3]) - 1)
 			siblings.append(node)
 		children = siblings
 	assert len(children) == 1
 	return children[0]
 
 def minCost(trees):
 	ltrees = []
 	rtrees = []
 	for l, r, price, miss in trees:
 		ltrees.append(l)
 		rtrees.append(r)
 	if ltrees[0] is None:
 		return [infinity if tree[3] < 0 else 0 for tree in trees]
 	lmin = minCost(ltrees)
 	rmin = minCost(rtrees)
 	ret = []
 	for i, tree in enumerate(trees):
 		l, r, price, miss = tree
 		cost = lmin[i] + rmin[i]
 		if miss < 0:
 			cost += price
 			try:
 				nl = lmin[i + 1]
 				nr = rmin[i + 1]
 			except IndexError:
 				pass
 			else:
 				cost = min(cost, nl + nr)
 		ret.append(cost)
 	return ret
 
 def solve(numRounds, maxMiss, matchPrices):
 	costTrees = []
 	for i in xrange(numRounds):
 		adjustedMiss = [miss - i for miss in maxMiss]
 		tree = buildTree(numRounds, adjustedMiss, matchPrices)
 		costTrees.append(tree)
 	return minCost(costTrees)[0]
 
 if __name__ == '__main__':
 	inp = open(FILE_NAME_BASE + '.in', 'r')
 	numCases = int(inp.readline())
 	if NUM_PROCESSES == 0:
 		results = [
 			solve(*parse(inp))
 			for _ in range(numCases)
 			]
 	else:
 		from multiprocessing import Pool
 		pool = Pool(NUM_PROCESSES)
 		results = [
 			pool.apply_async(solve, parse(inp))
 			for _ in range(numCases)
 			]
 	inp.close()
 	out = open(FILE_NAME_BASE + '.out', 'w')
 	for case, result in enumerate(results):
 		value = result if NUM_PROCESSES == 0 else result.get()
 		out.write('Case #%d: %s\n' % (case + 1, value))
 		out.flush()
 	out.close()
",gcj/2010/635102/mth/698485/1/extracted/B.py,2353,92,318,Python,635102,1,698485,mth,2010
